A,PTP_RT,D1-5,F,AC32A,SI	42.1 	: 
A,PTP_RT,D1-5,F,AC32A,UK	38.6 	48.8 
A,PTP_RT,D1-5,F,AC331,AT	: 	34.4 
A,PTP_RT,D1-5,F,AC331,BE	31.0 	21.9 
A,PTP_RT,D1-5,F,AC331,BG	30.0 	: 
A,PTP_RT,D1-5,F,AC331,DE	33.0 	31.4 
A,PTP_RT,D1-5,F,AC331,EE	20.4 	11.6 
A,PTP_RT,D1-5,F,AC331,EL	: 	28.8 
A,PTP_RT,D1-5,F,AC331,ES	30.8 	27.7 
A,PTP_RT,D1-5,F,AC331,FI	39.5 	33.0 
A,PTP_RT,D1-5,F,AC331,FR	20.6 	19.3 
A,PTP_RT,D1-5,F,AC331,HU	: 	28.6 
A,PTP_RT,D1-5,F,AC331,IT	26.3 	22.4 
A,PTP_RT,D1-5,F,AC331,LT	22.3 	: 
A,PTP_RT,D1-5,F,AC331,LU	: 	25.1 
A,PTP_RT,D1-5,F,AC331,LV	14.6 	: 
A,PTP_RT,D1-5,F,AC331,NL	: 	34.0 
A,PTP_RT,D1-5,F,AC331,NO	42.5 	41.1 
A,PTP_RT,D1-5,F,AC331,PL	33.6 	26.8 
A,PTP_RT,D1-5,F,AC331,RO	: 	34.9 
A,PTP_RT,D1-5,F,AC331,RS	: 	30.4 
A,PTP_RT,D1-5,F,AC331,SI	25.7 	: 
A,PTP_RT,D1-5,F,AC331,UK	32.4 	28.9 
A,PTP_RT,D1-5,F,AC332,AT	: 	30.1 
A,PTP_RT,D1-5,F,AC332,BE	32.4 	24.5 
A,PTP_RT,D1-5,F,AC332,BG	11.0 	: 
A,PTP_RT,D1-5,F,AC332,DE	19.1 	13.9 
A,PTP_RT,D1-5,F,AC332,EE	12.3 	7.1 
A,PTP_RT,D1-5,F,AC332,EL	: 	27.4 
A,PTP_RT,D1-5,F,AC332,ES	22.0 	18.1 
A,PTP_RT,D1-5,F,AC332,FI	12.1 	7.3 
A,PTP_RT,D1-5,F,AC332,FR	23.4 	17.8 
A,PTP_RT,D1-5,F,AC332,HU	: 	13.3 
A,PTP_RT,D1-5,F,AC332,IT	29.8 	25.8 
A,PTP_RT,D1-5,F,AC332,LT	7.2 	: 
A,PTP_RT,D1-5,F,AC332,LU	: 	28.6 
A,PTP_RT,D1-5,F,AC332,LV	7.8 	: 
A,PTP_RT,D1-5,F,AC332,NL	: 	10.0 
A,PTP_RT,D1-5,F,AC332,NO	15.4 	10.5 
A,PTP_RT,D1-5,F,AC332,PL	18.4 	15.6 
A,PTP_RT,D1-5,F,AC332,RO	: 	25.6 
A,PTP_RT,D1-5,F,AC332,RS	: 	22.2 
A,PTP_RT,D1-5,F,AC332,SI	25.5 	: 
A,PTP_RT,D1-5,F,AC332,UK	21.6 	14.4 
A,PTP_RT,D1-5,F,AC33A,AT	: 	7.7 
A,PTP_RT,D1-5,F,AC33A,BE	9.3 	4.0 
A,PTP_RT,D1-5,F,AC33A,BG	15.7 	: 
A,PTP_RT,D1-5,F,AC33A,DE	10.5 	5.3 
A,PTP_RT,D1-5,F,AC33A,EE	16.0 	9.3 
A,PTP_RT,D1-5,F,AC33A,EL	: 	5.2 
A,PTP_RT,D1-5,F,AC33A,ES	11.8 	7.4 
A,PTP_RT,D1-5,F,AC33A,FI	13.9 	12.4 
A,PTP_RT,D1-5,F,AC33A,FR	10.1 	4.5 
A,PTP_RT,D1-5,F,AC33A,HU	: 	2.9 
A,PTP_RT,D1-5,F,AC33A,IT	9.6 	6.5 
A,PTP_RT,D1-5,F,AC33A,LT	12.0 	: 
A,PTP_RT,D1-5,F,AC33A,LU	: 	3.2 
A,PTP_RT,D1-5,F,AC33A,LV	11.0 	: 
A,PTP_RT,D1-5,F,AC33A,NL	: 	4.2 
A,PTP_RT,D1-5,F,AC33A,NO	13.8 	9.4 
A,PTP_RT,D1-5,F,AC33A,PL	7.8 	3.7 
A,PTP_RT,D1-5,F,AC33A,RO	: 	10.7 
A,PTP_RT,D1-5,F,AC33A,RS	: 	6.3 
A,PTP_RT,D1-5,F,AC33A,SI	7.7 	: 
A,PTP_RT,D1-5,F,AC33A,UK	5.4 	3.4 
A,PTP_RT,D1-5,F,AC342,AT	: 	1.5 
A,PTP_RT,D1-5,F,AC342,BE	0.0 	3.1 
A,PTP_RT,D1-5,F,AC342,BG	16.6 	: 
A,PTP_RT,D1-5,F,AC342,DE	1.7 	1.6 
A,PTP_RT,D1-5,F,AC342,EE	5.9 	2.4 
A,PTP_RT,D1-5,F,AC342,EL	: 	2.3 
A,PTP_RT,D1-5,F,AC342,ES	2.3 	1.8 
A,PTP_RT,D1-5,F,AC342,FI	: 	100 
A,PTP_RT,D1-5,F,AC342,FR	3.6 	1.9 
A,PTP_RT,D1-5,F,AC342,HU	: 	8.5 
A,PTP_RT,D1-5,F,AC342,IT	1.2 	1.0 
A,PTP_RT,D1-5,F,AC342,LT	11.8 	: 
A,PTP_RT,D1-5,F,AC342,LU	: 	9.4 
A,PTP_RT,D1-5,F,AC342,LV	5.6 	: 
A,PTP_RT,D1-5,F,AC342,NL	: 	3.5 
A,PTP_RT,D1-5,F,AC342,NO	: 	100 
A,PTP_RT,D1-5,F,AC342,PL	2.6 	2.4 
A,PTP_RT,D1-5,F,AC342,RO	: 	12.9 
A,PTP_RT,D1-5,F,AC342,RS	: 	6.9 
A,PTP_RT,D1-5,F,AC342,SI	10.9 	: 
A,PTP_RT,D1-5,F,AC342,UK	1.2 	2.5 
A,PTP_RT,D1-5,F,AC343,AT	: 	13.4 
