A,F,M01,AC4,PTP_RT,RS	4.50 
A,F,M01,AC4,PTP_TIME,AT	2:19 
A,F,M01,AC4,PTP_TIME,BG	2:10 u
A,F,M01,AC4,PTP_TIME,DE	1:50 
A,F,M01,AC4,PTP_TIME,EE	2:05 u
A,F,M01,AC4,PTP_TIME,FI	1:50 u
A,F,M01,AC4,PTP_TIME,NO	: u
A,F,M01,AC4,PTP_TIME,RS	: u
A,F,M01,AC4,TIME_SP,AT	0:18 
A,F,M01,AC4,TIME_SP,BG	0:05 
A,F,M01,AC4,TIME_SP,DE	0:16 
A,F,M01,AC4,TIME_SP,EE	0:10 
A,F,M01,AC4,TIME_SP,FI	0:11 
A,F,M01,AC4,TIME_SP,NO	0:10 
A,F,M01,AC4,TIME_SP,RS	0:05 
A,F,M01,AC4-8_998_X_713,PTP_RT,AT	98.64 
A,F,M01,AC4-8_998_X_713,PTP_RT,BG	97.10 
A,F,M01,AC4-8_998_X_713,PTP_RT,DE	98.65 
A,F,M01,AC4-8_998_X_713,PTP_RT,EE	97.35 
A,F,M01,AC4-8_998_X_713,PTP_RT,FI	97.81 
A,F,M01,AC4-8_998_X_713,PTP_RT,NO	96.14 
A,F,M01,AC4-8_998_X_713,PTP_RT,RS	98.97 
A,F,M01,AC4-8_998_X_713,PTP_TIME,AT	5:38 
A,F,M01,AC4-8_998_X_713,PTP_TIME,BG	3:47 
A,F,M01,AC4-8_998_X_713,PTP_TIME,DE	5:58 
A,F,M01,AC4-8_998_X_713,PTP_TIME,EE	4:56 
A,F,M01,AC4-8_998_X_713,PTP_TIME,FI	6:09 
A,F,M01,AC4-8_998_X_713,PTP_TIME,NO	6:00 
A,F,M01,AC4-8_998_X_713,PTP_TIME,RS	5:51 
A,F,M01,AC4-8_998_X_713,TIME_SP,AT	5:33 
A,F,M01,AC4-8_998_X_713,TIME_SP,BG	3:40 
A,F,M01,AC4-8_998_X_713,TIME_SP,DE	5:53 
A,F,M01,AC4-8_998_X_713,TIME_SP,EE	4:48 
A,F,M01,AC4-8_998_X_713,TIME_SP,FI	6:01 
A,F,M01,AC4-8_998_X_713,TIME_SP,NO	5:46 
A,F,M01,AC4-8_998_X_713,TIME_SP,RS	5:48 
A,F,M01,AC511,PTP_RT,AT	11.92 
A,F,M01,AC511,PTP_RT,BG	20.53 
