freq,sex,age,acl18,unit,geo\TIME_PERIOD	2020 
A,F,Y10-14,AC821,PTP_RT,DE	14.15 
A,F,Y10-14,AC821,PTP_RT,EE	20.07 
A,F,Y10-14,AC821,PTP_RT,FI	27.15 
A,F,Y10-14,AC821,PTP_RT,NO	28.20 
A,F,Y10-14,AC821,PTP_TIME,AT	1:02 
A,F,Y10-14,AC821,PTP_TIME,BG	1:07 
A,F,Y10-14,AC821,PTP_TIME,DE	1:16 
A,F,Y10-14,AC821,PTP_TIME,EE	0:46 u
A,F,Y10-14,AC821,PTP_TIME,FI	1:01 
A,F,Y10-14,AC821,PTP_TIME,NO	1:31 
A,F,Y10-14,AC821,TIME_SP,AT	0:09 
A,F,Y10-14,AC821,TIME_SP,BG	0:17 
A,F,Y10-14,AC821,TIME_SP,DE	0:11 
A,F,Y10-14,AC821,TIME_SP,EE	0:09 
A,F,Y10-14,AC821,TIME_SP,FI	0:16 
A,F,Y10-14,AC821,TIME_SP,NO	0:26 
A,F,Y10-14,AC831,PTP_RT,AT	22.32 
A,F,Y10-14,AC831,PTP_RT,BG	15.57 
A,F,Y10-14,AC831,PTP_RT,DE	38.61 
A,F,Y10-14,AC831,PTP_RT,EE	21.99 
A,F,Y10-14,AC831,PTP_RT,FI	28.46 
A,F,Y10-14,AC831,PTP_RT,NO	15.08 
A,F,Y10-14,AC831,PTP_TIME,AT	1:30 
A,F,Y10-14,AC831,PTP_TIME,BG	1:38 u
A,F,Y10-14,AC831,PTP_TIME,DE	1:41 
A,F,Y10-14,AC831,PTP_TIME,EE	1:32 u
A,F,Y10-14,AC831,PTP_TIME,FI	1:37 
A,F,Y10-14,AC831,PTP_TIME,NO	1:39 u
A,F,Y10-14,AC831,TIME_SP,AT	0:20 
A,F,Y10-14,AC831,TIME_SP,BG	0:15 
A,F,Y10-14,AC831,TIME_SP,DE	0:39 
A,F,Y10-14,AC831,TIME_SP,EE	0:20 
A,F,Y10-14,AC831,TIME_SP,FI	0:28 
A,F,Y10-14,AC831,TIME_SP,NO	0:15 
A,F,Y10-14,TOTAL,PTP_RT,AT	65.29 
A,F,Y10-14,TOTAL,PTP_RT,BG	87.43 
A,F,Y10-14,TOTAL,PTP_RT,DE	78.17 
A,F,Y10-14,TOTAL,PTP_RT,EE	66.40 
A,F,Y10-14,TOTAL,PTP_RT,FI	80.39 
A,F,Y10-14,TOTAL,PTP_RT,NO	74.68 
A,F,Y10-14,TOTAL,PTP_TIME,AT	3:05 
A,F,Y10-14,TOTAL,PTP_TIME,BG	2:32 
A,F,Y10-14,TOTAL,PTP_TIME,DE	3:45 
A,F,Y10-14,TOTAL,PTP_TIME,EE	2:51 
A,F,Y10-14,TOTAL,PTP_TIME,FI	2:46 
A,F,Y10-14,TOTAL,PTP_TIME,NO	3:43 
A,F,Y10-14,TOTAL,TIME_SP,AT	2:01 
A,F,Y10-14,TOTAL,TIME_SP,BG	2:13 
A,F,Y10-14,TOTAL,TIME_SP,DE	2:56 
A,F,Y10-14,TOTAL,TIME_SP,EE	1:54 
A,F,Y10-14,TOTAL,TIME_SP,FI	2:13 
A,F,Y10-14,TOTAL,TIME_SP,NO	2:46 
A,F,Y15-24,AC021,PTP_RT,AT	19.75 
A,F,Y15-24,AC021,PTP_RT,BG	4.55 
A,F,Y15-24,AC021,PTP_RT,DE	15.44 
A,F,Y15-24,AC021,PTP_RT,EE	5.33 
A,F,Y15-24,AC021,PTP_RT,FI	19.81 
A,F,Y15-24,AC021,PTP_RT,NO	19.49 
A,F,Y15-24,AC021,PTP_RT,RS	22.51 
A,F,Y15-24,AC021,PTP_TIME,AT	1:42 
A,F,Y15-24,AC021,PTP_TIME,BG	: u
A,F,Y15-24,AC021,PTP_TIME,DE	1:17 
A,F,Y15-24,AC021,PTP_TIME,EE	0:57 u
A,F,Y15-24,AC021,PTP_TIME,FI	1:04 
A,F,Y15-24,AC021,PTP_TIME,NO	1:54 
A,F,Y15-24,AC021,PTP_TIME,RS	0:55 
A,F,Y15-24,AC021,TIME_SP,AT	0:20 
A,F,Y15-24,AC021,TIME_SP,BG	0:03 
A,F,Y15-24,AC021,TIME_SP,DE	0:12 
A,F,Y15-24,AC021,TIME_SP,EE	0:03 
A,F,Y15-24,AC021,TIME_SP,FI	0:13 
A,F,Y15-24,AC021,TIME_SP,NO	0:22 
A,F,Y15-24,AC021,TIME_SP,RS	0:12 
A,F,Y15-24,AC121,PTP_RT,AT	5.34 
A,F,Y15-24,AC121,PTP_RT,BG	7.84 
A,F,Y15-24,AC121,PTP_RT,DE	11.40 
A,F,Y15-24,AC121,PTP_RT,EE	7.69 
A,F,Y15-24,AC121,PTP_RT,FI	4.67 
A,F,Y15-24,AC121,PTP_RT,NO	1.00 
A,F,Y15-24,AC121,PTP_RT,RS	8.19 
A,F,Y15-24,AC121,PTP_TIME,AT	0:37 u
A,F,Y15-24,AC121,PTP_TIME,BG	: u
A,F,Y15-24,AC121,PTP_TIME,DE	0:39 
A,F,Y15-24,AC121,PTP_TIME,EE	: u
A,F,Y15-24,AC121,PTP_TIME,FI	: u
A,F,Y15-24,AC121,PTP_TIME,NO	: u
A,F,Y15-24,AC121,PTP_TIME,RS	0:53 u
A,F,Y15-24,AC121,TIME_SP,AT	0:02 
A,F,Y15-24,AC121,TIME_SP,BG	0:06 
A,F,Y15-24,AC121,TIME_SP,DE	0:04 
A,F,Y15-24,AC121,TIME_SP,EE	0:02 
A,F,Y15-24,AC121,TIME_SP,FI	0:01 
A,F,Y15-24,AC121,TIME_SP,NO	0:03 
A,F,Y15-24,AC121,TIME_SP,RS	0:04 
A,F,Y15-24,AC38,PTP_RT,AT	0.36 
A,F,Y15-24,AC38,PTP_RT,BG	8.12 
A,F,Y15-24,AC38,PTP_RT,DE	1.92 
A,F,Y15-24,AC38,PTP_RT,EE	3.56 
A,F,Y15-24,AC38,PTP_RT,FI	2.19 
A,F,Y15-24,AC38,PTP_RT,NO	0.37 
A,F,Y15-24,AC38,PTP_RT,RS	4.14 
A,F,Y15-24,AC38,PTP_TIME,AT	: u
A,F,Y15-24,AC38,PTP_TIME,BG	1:11 u
A,F,Y15-24,AC38,PTP_TIME,DE	2:56 
A,F,Y15-24,AC38,PTP_TIME,EE	: u
A,F,Y15-24,AC38,PTP_TIME,FI	: u
A,F,Y15-24,AC38,PTP_TIME,NO	: u
A,F,Y15-24,AC38,PTP_TIME,RS	: u
A,F,Y15-24,AC38,TIME_SP,AT	0:00 
A,F,Y15-24,AC38,TIME_SP,BG	0:06 
A,F,Y15-24,AC38,TIME_SP,DE	0:03 
A,F,Y15-24,AC38,TIME_SP,EE	0:02 
A,F,Y15-24,AC38,TIME_SP,FI	0:01 
A,F,Y15-24,AC38,TIME_SP,NO	0:00 
A,F,Y15-24,AC38,TIME_SP,RS	0:04 
A,F,Y15-24,AC3_713_X_38,PTP_RT,AT	15.21 
A,F,Y15-24,AC3_713_X_38,PTP_RT,BG	1.47 
A,F,Y15-24,AC3_713_X_38,PTP_RT,DE	15.89 
A,F,Y15-24,AC3_713_X_38,PTP_RT,EE	15.01 
A,F,Y15-24,AC3_713_X_38,PTP_RT,FI	12.03 
A,F,Y15-24,AC3_713_X_38,PTP_RT,NO	15.69 
A,F,Y15-24,AC3_713_X_38,PTP_RT,RS	12.81 
A,F,Y15-24,AC3_713_X_38,PTP_TIME,AT	1:03 
A,F,Y15-24,AC3_713_X_38,PTP_TIME,BG	: u
A,F,Y15-24,AC3_713_X_38,PTP_TIME,DE	0:46 
A,F,Y15-24,AC3_713_X_38,PTP_TIME,EE	0:39 u
A,F,Y15-24,AC3_713_X_38,PTP_TIME,FI	1:10 u
A,F,Y15-24,AC3_713_X_38,PTP_TIME,NO	1:39 
A,F,Y15-24,AC3_713_X_38,PTP_TIME,RS	0:39 u
A,F,Y15-24,AC3_713_X_38,TIME_SP,AT	0:10 
A,F,Y15-24,AC3_713_X_38,TIME_SP,BG	0:01 
A,F,Y15-24,AC3_713_X_38,TIME_SP,DE	0:07 
A,F,Y15-24,AC3_713_X_38,TIME_SP,EE	0:06 
A,F,Y15-24,AC3_713_X_38,TIME_SP,FI	0:08 
A,F,Y15-24,AC3_713_X_38,TIME_SP,NO	0:16 
A,F,Y15-24,AC3_713_X_38,TIME_SP,RS	0:05 
A,F,Y15-24,AC511,PTP_RT,AT	19.20 
A,F,Y15-24,AC511,PTP_RT,BG	58.92 
A,F,Y15-24,AC511,PTP_RT,DE	24.33 
A,F,Y15-24,AC511,PTP_RT,EE	26.98 
A,F,Y15-24,AC511,PTP_RT,FI	7.49 
A,F,Y15-24,AC511,PTP_RT,NO	4.00 
A,F,Y15-24,AC511,PTP_RT,RS	43.68 
A,F,Y15-24,AC511,PTP_TIME,AT	1:06 
A,F,Y15-24,AC511,PTP_TIME,BG	1:34 
A,F,Y15-24,AC511,PTP_TIME,DE	1:34 
A,F,Y15-24,AC511,PTP_TIME,EE	1:13 
A,F,Y15-24,AC511,PTP_TIME,FI	1:02 u
A,F,Y15-24,AC511,PTP_TIME,NO	: u
A,F,Y15-24,AC511,PTP_TIME,RS	1:38 
A,F,Y15-24,AC511,TIME_SP,AT	0:13 
A,F,Y15-24,AC511,TIME_SP,BG	0:55 
A,F,Y15-24,AC511,TIME_SP,DE	0:23 
A,F,Y15-24,AC511,TIME_SP,EE	0:20 
A,F,Y15-24,AC511,TIME_SP,FI	0:05 
A,F,Y15-24,AC511,TIME_SP,NO	0:03 
A,F,Y15-24,AC511,TIME_SP,RS	0:43 
A,F,Y15-24,AC512_513_519,PTP_RT,AT	24.77 
A,F,Y15-24,AC512_513_519,PTP_RT,BG	55.58 
A,F,Y15-24,AC512_513_519,PTP_RT,DE	36.88 
A,F,Y15-24,AC512_513_519,PTP_RT,EE	27.41 
A,F,Y15-24,AC512_513_519,PTP_RT,FI	22.01 
A,F,Y15-24,AC512_513_519,PTP_RT,NO	27.62 
A,F,Y15-24,AC512_513_519,PTP_RT,RS	40.07 
A,F,Y15-24,AC512_513_519,PTP_TIME,AT	2:25 
A,F,Y15-24,AC512_513_519,PTP_TIME,BG	1:54 
A,F,Y15-24,AC512_513_519,PTP_TIME,DE	2:43 
A,F,Y15-24,AC512_513_519,PTP_TIME,EE	1:27 
A,F,Y15-24,AC512_513_519,PTP_TIME,FI	2:21 
A,F,Y15-24,AC512_513_519,PTP_TIME,NO	2:14 
A,F,Y15-24,AC512_513_519,PTP_TIME,RS	1:49 
A,F,Y15-24,AC512_513_519,TIME_SP,AT	0:36 
A,F,Y15-24,AC512_513_519,TIME_SP,BG	1:04 
A,F,Y15-24,AC512_513_519,TIME_SP,DE	1:00 
A,F,Y15-24,AC512_513_519,TIME_SP,EE	0:24 
A,F,Y15-24,AC512_513_519,TIME_SP,FI	0:31 
A,F,Y15-24,AC512_513_519,TIME_SP,NO	0:37 
A,F,Y15-24,AC512_513_519,TIME_SP,RS	0:44 
A,F,Y15-24,AC514-516,PTP_RT,AT	34.13 
A,F,Y15-24,AC514-516,PTP_RT,BG	25.12 
A,F,Y15-24,AC514-516,PTP_RT,DE	28.23 
A,F,Y15-24,AC514-516,PTP_RT,EE	26.25 
A,F,Y15-24,AC514-516,PTP_RT,FI	30.88 
A,F,Y15-24,AC514-516,PTP_RT,NO	42.51 
A,F,Y15-24,AC514-516,PTP_RT,RS	29.78 
A,F,Y15-24,AC514-516,PTP_TIME,AT	1:45 
A,F,Y15-24,AC514-516,PTP_TIME,BG	0:53 
A,F,Y15-24,AC514-516,PTP_TIME,DE	1:40 
A,F,Y15-24,AC514-516,PTP_TIME,EE	1:08 
A,F,Y15-24,AC514-516,PTP_TIME,FI	1:17 
A,F,Y15-24,AC514-516,PTP_TIME,NO	2:18 
A,F,Y15-24,AC514-516,PTP_TIME,RS	1:17 
A,F,Y15-24,AC514-516,TIME_SP,AT	0:36 
A,F,Y15-24,AC514-516,TIME_SP,BG	0:13 
A,F,Y15-24,AC514-516,TIME_SP,DE	0:28 
A,F,Y15-24,AC514-516,TIME_SP,EE	0:18 
A,F,Y15-24,AC514-516,TIME_SP,FI	0:24 
A,F,Y15-24,AC514-516,TIME_SP,NO	0:59 
A,F,Y15-24,AC514-516,TIME_SP,RS	0:23 
A,F,Y15-24,AC531,PTP_RT,AT	6.59 
A,F,Y15-24,AC531,PTP_RT,BG	0.40 
A,F,Y15-24,AC531,PTP_RT,DE	0.20 
A,F,Y15-24,AC531,PTP_RT,EE	11.01 
A,F,Y15-24,AC531,PTP_RT,FI	23.64 
A,F,Y15-24,AC531,PTP_RT,NO	4.11 
A,F,Y15-24,AC531,PTP_RT,RS	0.63 
A,F,Y15-24,AC531,PTP_TIME,AT	0:57 u
A,F,Y15-24,AC531,PTP_TIME,BG	: u
A,F,Y15-24,AC531,PTP_TIME,DE	: u
A,F,Y15-24,AC531,PTP_TIME,EE	1:09 u
A,F,Y15-24,AC531,PTP_TIME,FI	1:25 
A,F,Y15-24,AC531,PTP_TIME,NO	1:40 u
A,F,Y15-24,AC531,PTP_TIME,RS	: u
A,F,Y15-24,AC531,TIME_SP,AT	0:04 
A,F,Y15-24,AC531,TIME_SP,BG	0:00 
A,F,Y15-24,AC531,TIME_SP,DE	0:00 
A,F,Y15-24,AC531,TIME_SP,EE	0:08 
A,F,Y15-24,AC531,TIME_SP,FI	0:20 
A,F,Y15-24,AC531,TIME_SP,NO	0:04 
A,F,Y15-24,AC531,TIME_SP,RS	0:00 
A,F,Y15-24,AC72,PTP_RT,AT	4.01 
A,F,Y15-24,AC72,PTP_RT,BG	1.58 
A,F,Y15-24,AC72,PTP_RT,DE	6.55 
A,F,Y15-24,AC72,PTP_RT,EE	9.85 
A,F,Y15-24,AC72,PTP_RT,FI	26.09 
A,F,Y15-24,AC72,PTP_RT,NO	2.17 
A,F,Y15-24,AC72,PTP_RT,RS	13.21 
A,F,Y15-24,AC72,PTP_TIME,AT	1:40 u
A,F,Y15-24,AC72,PTP_TIME,BG	: u
A,F,Y15-24,AC72,PTP_TIME,DE	1:33 
A,F,Y15-24,AC72,PTP_TIME,EE	0:34 u
A,F,Y15-24,AC72,PTP_TIME,FI	1:25 
A,F,Y15-24,AC72,PTP_TIME,NO	: u
A,F,Y15-24,AC72,PTP_TIME,RS	1:30 u
A,F,Y15-24,AC72,TIME_SP,AT	0:04 
A,F,Y15-24,AC72,TIME_SP,BG	0:01 
A,F,Y15-24,AC72,TIME_SP,DE	0:06 
A,F,Y15-24,AC72,TIME_SP,EE	0:03 
A,F,Y15-24,AC72,TIME_SP,FI	0:22 
A,F,Y15-24,AC72,TIME_SP,NO	0:03 
A,F,Y15-24,AC72,TIME_SP,RS	0:12 
A,F,Y15-24,AC81,PTP_RT,AT	7.78 
A,F,Y15-24,AC81,PTP_RT,BG	0.92 
A,F,Y15-24,AC81,PTP_RT,DE	4.78 
A,F,Y15-24,AC81,PTP_RT,EE	9.11 
A,F,Y15-24,AC81,PTP_RT,FI	10.08 
A,F,Y15-24,AC81,PTP_RT,NO	4.31 
A,F,Y15-24,AC81,PTP_RT,RS	1.09 
A,F,Y15-24,AC81,PTP_TIME,AT	1:05 
A,F,Y15-24,AC81,PTP_TIME,BG	: u
A,F,Y15-24,AC81,PTP_TIME,DE	1:06 
A,F,Y15-24,AC81,PTP_TIME,EE	0:37 u
A,F,Y15-24,AC81,PTP_TIME,FI	1:43 u
A,F,Y15-24,AC81,PTP_TIME,NO	: u
A,F,Y15-24,AC81,PTP_TIME,RS	: u
A,F,Y15-24,AC81,TIME_SP,AT	0:05 
A,F,Y15-24,AC81,TIME_SP,BG	0:01 
A,F,Y15-24,AC81,TIME_SP,DE	0:03 
A,F,Y15-24,AC81,TIME_SP,EE	0:03 
A,F,Y15-24,AC81,TIME_SP,FI	0:10 
A,F,Y15-24,AC81,TIME_SP,NO	0:03 
A,F,Y15-24,AC81,TIME_SP,RS	0:01 
A,F,Y15-24,AC821,PTP_RT,AT	21.26 
A,F,Y15-24,AC821,PTP_RT,BG	39.70 
A,F,Y15-24,AC821,PTP_RT,DE	21.93 
A,F,Y15-24,AC821,PTP_RT,EE	36.64 
A,F,Y15-24,AC821,PTP_RT,FI	45.76 
A,F,Y15-24,AC821,PTP_RT,NO	31.69 
A,F,Y15-24,AC821,PTP_RT,RS	16.65 
A,F,Y15-24,AC821,PTP_TIME,AT	1:12 
A,F,Y15-24,AC821,PTP_TIME,BG	1:11 
A,F,Y15-24,AC821,PTP_TIME,DE	1:16 
A,F,Y15-24,AC821,PTP_TIME,EE	1:04 
A,F,Y15-24,AC821,PTP_TIME,FI	1:14 
A,F,Y15-24,AC821,PTP_TIME,NO	1:48 
A,F,Y15-24,AC821,PTP_TIME,RS	1:24 
A,F,Y15-24,AC821,TIME_SP,AT	0:15 
A,F,Y15-24,AC821,TIME_SP,BG	0:28 
A,F,Y15-24,AC821,TIME_SP,DE	0:17 
A,F,Y15-24,AC821,TIME_SP,EE	0:23 
A,F,Y15-24,AC821,TIME_SP,FI	0:34 
A,F,Y15-24,AC821,TIME_SP,NO	0:34 
A,F,Y15-24,AC821,TIME_SP,RS	0:14 
A,F,Y15-24,AC831,PTP_RT,AT	49.86 
A,F,Y15-24,AC831,PTP_RT,BG	34.57 
A,F,Y15-24,AC831,PTP_RT,DE	50.26 
A,F,Y15-24,AC831,PTP_RT,EE	52.94 
A,F,Y15-24,AC831,PTP_RT,FI	67.27 
A,F,Y15-24,AC831,PTP_RT,NO	34.85 
A,F,Y15-24,AC831,PTP_RT,RS	31.50 
A,F,Y15-24,AC831,PTP_TIME,AT	2:10 
A,F,Y15-24,AC831,PTP_TIME,BG	1:28 
A,F,Y15-24,AC831,PTP_TIME,DE	2:20 
A,F,Y15-24,AC831,PTP_TIME,EE	1:57 
A,F,Y15-24,AC831,PTP_TIME,FI	2:15 
A,F,Y15-24,AC831,PTP_TIME,NO	2:15 
A,F,Y15-24,AC831,PTP_TIME,RS	1:31 
A,F,Y15-24,AC831,TIME_SP,AT	1:05 
A,F,Y15-24,AC831,TIME_SP,BG	0:31 
A,F,Y15-24,AC831,TIME_SP,DE	1:10 
A,F,Y15-24,AC831,TIME_SP,EE	1:02 
A,F,Y15-24,AC831,TIME_SP,FI	1:31 
A,F,Y15-24,AC831,TIME_SP,NO	0:47 
A,F,Y15-24,AC831,TIME_SP,RS	0:29 
A,F,Y15-24,TOTAL,PTP_RT,AT	82.11 
A,F,Y15-24,TOTAL,PTP_RT,BG	94.24 
A,F,Y15-24,TOTAL,PTP_RT,DE	82.70 
A,F,Y15-24,TOTAL,PTP_RT,EE	80.35 
A,F,Y15-24,TOTAL,PTP_RT,FI	92.20 
A,F,Y15-24,TOTAL,PTP_RT,NO	82.91 
A,F,Y15-24,TOTAL,PTP_RT,RS	86.77 
A,F,Y15-24,TOTAL,PTP_TIME,AT	4:15 
A,F,Y15-24,TOTAL,PTP_TIME,BG	3:41 
A,F,Y15-24,TOTAL,PTP_TIME,DE	4:44 
A,F,Y15-24,TOTAL,PTP_TIME,EE	3:37 
A,F,Y15-24,TOTAL,PTP_TIME,FI	4:42 
A,F,Y15-24,TOTAL,PTP_TIME,NO	4:38 
A,F,Y15-24,TOTAL,PTP_TIME,RS	3:39 
A,F,Y15-24,TOTAL,TIME_SP,AT	3:30 
A,F,Y15-24,TOTAL,TIME_SP,BG	3:28 
A,F,Y15-24,TOTAL,TIME_SP,DE	3:55 
A,F,Y15-24,TOTAL,TIME_SP,EE	2:55 
A,F,Y15-24,TOTAL,TIME_SP,FI	4:20 
A,F,Y15-24,TOTAL,TIME_SP,NO	3:50 
A,F,Y15-24,TOTAL,TIME_SP,RS	3:10 
A,F,Y15-29,AC021,PTP_RT,AT	21.56 
A,F,Y15-29,AC021,PTP_RT,BG	4.22 
A,F,Y15-29,AC021,PTP_RT,DE	15.99 
A,F,Y15-29,AC021,PTP_RT,EE	6.64 
A,F,Y15-29,AC021,PTP_RT,FI	20.13 
A,F,Y15-29,AC021,PTP_RT,NO	20.79 
A,F,Y15-29,AC021,PTP_RT,RS	20.75 
A,F,Y15-29,AC021,PTP_TIME,AT	1:41 
A,F,Y15-29,AC021,PTP_TIME,BG	: u
A,F,Y15-29,AC021,PTP_TIME,DE	1:15 
A,F,Y15-29,AC021,PTP_TIME,EE	1:05 u
A,F,Y15-29,AC021,PTP_TIME,FI	1:01 
A,F,Y15-29,AC021,PTP_TIME,NO	1:55 
A,F,Y15-29,AC021,PTP_TIME,RS	1:00 
A,F,Y15-29,AC021,TIME_SP,AT	0:22 
A,F,Y15-29,AC021,TIME_SP,BG	0:02 
A,F,Y15-29,AC021,TIME_SP,DE	0:12 
A,F,Y15-29,AC021,TIME_SP,EE	0:04 
A,F,Y15-29,AC021,TIME_SP,FI	0:12 
A,F,Y15-29,AC021,TIME_SP,NO	0:24 
A,F,Y15-29,AC021,TIME_SP,RS	0:12 
A,F,Y15-29,AC121,PTP_RT,AT	7.98 
A,F,Y15-29,AC121,PTP_RT,BG	13.00 
A,F,Y15-29,AC121,PTP_RT,DE	17.26 
A,F,Y15-29,AC121,PTP_RT,EE	17.55 
A,F,Y15-29,AC121,PTP_RT,FI	9.98 
A,F,Y15-29,AC121,PTP_RT,NO	2.09 
A,F,Y15-29,AC121,PTP_RT,RS	18.66 
A,F,Y15-29,AC121,PTP_TIME,AT	0:40 
A,F,Y15-29,AC121,PTP_TIME,BG	0:58 u
A,F,Y15-29,AC121,PTP_TIME,DE	0:39 
A,F,Y15-29,AC121,PTP_TIME,EE	0:38 u
A,F,Y15-29,AC121,PTP_TIME,FI	0:34 u
A,F,Y15-29,AC121,PTP_TIME,NO	: u
A,F,Y15-29,AC121,PTP_TIME,RS	0:41 
A,F,Y15-29,AC121,TIME_SP,AT	0:03 
A,F,Y15-29,AC121,TIME_SP,BG	0:08 
A,F,Y15-29,AC121,TIME_SP,DE	0:07 
A,F,Y15-29,AC121,TIME_SP,EE	0:07 
A,F,Y15-29,AC121,TIME_SP,FI	0:03 
A,F,Y15-29,AC121,TIME_SP,NO	0:06 
A,F,Y15-29,AC121,TIME_SP,RS	0:08 
A,F,Y15-29,AC38,PTP_RT,AT	5.27 
A,F,Y15-29,AC38,PTP_RT,BG	12.36 
A,F,Y15-29,AC38,PTP_RT,DE	7.55 
A,F,Y15-29,AC38,PTP_RT,EE	7.19 
A,F,Y15-29,AC38,PTP_RT,FI	5.73 
A,F,Y15-29,AC38,PTP_RT,NO	2.17 
A,F,Y15-29,AC38,PTP_RT,RS	5.50 
A,F,Y15-29,AC38,PTP_TIME,AT	2:29 
A,F,Y15-29,AC38,PTP_TIME,BG	1:16 u
A,F,Y15-29,AC38,PTP_TIME,DE	2:59 
A,F,Y15-29,AC38,PTP_TIME,EE	2:11 u
A,F,Y15-29,AC38,PTP_TIME,FI	1:12 u
A,F,Y15-29,AC38,PTP_TIME,NO	: u
A,F,Y15-29,AC38,PTP_TIME,RS	1:12 u
A,F,Y15-29,AC38,TIME_SP,AT	0:08 
A,F,Y15-29,AC38,TIME_SP,BG	0:09 
A,F,Y15-29,AC38,TIME_SP,DE	0:13 
A,F,Y15-29,AC38,TIME_SP,EE	0:09 
A,F,Y15-29,AC38,TIME_SP,FI	0:04 
A,F,Y15-29,AC38,TIME_SP,NO	0:03 
A,F,Y15-29,AC38,TIME_SP,RS	0:04 
A,F,Y15-29,AC3_713_X_38,PTP_RT,AT	20.74 
A,F,Y15-29,AC3_713_X_38,PTP_RT,BG	1.65 
A,F,Y15-29,AC3_713_X_38,PTP_RT,DE	19.78 
A,F,Y15-29,AC3_713_X_38,PTP_RT,EE	18.65 
A,F,Y15-29,AC3_713_X_38,PTP_RT,FI	13.79 
A,F,Y15-29,AC3_713_X_38,PTP_RT,NO	20.49 
A,F,Y15-29,AC3_713_X_38,PTP_RT,RS	13.18 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,AT	1:08 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,BG	: u
A,F,Y15-29,AC3_713_X_38,PTP_TIME,DE	0:55 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,EE	0:36 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,FI	1:13 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,NO	1:47 
A,F,Y15-29,AC3_713_X_38,PTP_TIME,RS	0:40 
A,F,Y15-29,AC3_713_X_38,TIME_SP,AT	0:14 
A,F,Y15-29,AC3_713_X_38,TIME_SP,BG	0:01 
A,F,Y15-29,AC3_713_X_38,TIME_SP,DE	0:11 
A,F,Y15-29,AC3_713_X_38,TIME_SP,EE	0:07 
A,F,Y15-29,AC3_713_X_38,TIME_SP,FI	0:10 
A,F,Y15-29,AC3_713_X_38,TIME_SP,NO	0:22 
A,F,Y15-29,AC3_713_X_38,TIME_SP,RS	0:05 
A,F,Y15-29,AC511,PTP_RT,AT	18.95 
A,F,Y15-29,AC511,PTP_RT,BG	56.18 
A,F,Y15-29,AC511,PTP_RT,DE	23.20 
A,F,Y15-29,AC511,PTP_RT,EE	25.68 
A,F,Y15-29,AC511,PTP_RT,FI	8.12 
A,F,Y15-29,AC511,PTP_RT,NO	2.70 
A,F,Y15-29,AC511,PTP_RT,RS	41.82 
A,F,Y15-29,AC511,PTP_TIME,AT	1:17 
A,F,Y15-29,AC511,PTP_TIME,BG	1:34 
A,F,Y15-29,AC511,PTP_TIME,DE	1:42 
A,F,Y15-29,AC511,PTP_TIME,EE	1:17 
A,F,Y15-29,AC511,PTP_TIME,FI	1:02 
A,F,Y15-29,AC511,PTP_TIME,NO	: u
A,F,Y15-29,AC511,PTP_TIME,RS	1:35 
A,F,Y15-29,AC511,TIME_SP,AT	0:15 
A,F,Y15-29,AC511,TIME_SP,BG	0:53 
A,F,Y15-29,AC511,TIME_SP,DE	0:24 
A,F,Y15-29,AC511,TIME_SP,EE	0:20 
A,F,Y15-29,AC511,TIME_SP,FI	0:05 
A,F,Y15-29,AC511,TIME_SP,NO	0:02 
A,F,Y15-29,AC511,TIME_SP,RS	0:40 
A,F,Y15-29,AC512_513_519,PTP_RT,AT	23.62 
A,F,Y15-29,AC512_513_519,PTP_RT,BG	53.49 
A,F,Y15-29,AC512_513_519,PTP_RT,DE	34.80 
A,F,Y15-29,AC512_513_519,PTP_RT,EE	26.31 
A,F,Y15-29,AC512_513_519,PTP_RT,FI	24.03 
A,F,Y15-29,AC512_513_519,PTP_RT,NO	25.39 
A,F,Y15-29,AC512_513_519,PTP_RT,RS	38.96 
A,F,Y15-29,AC512_513_519,PTP_TIME,AT	2:27 
A,F,Y15-29,AC512_513_519,PTP_TIME,BG	1:53 
A,F,Y15-29,AC512_513_519,PTP_TIME,DE	2:40 
A,F,Y15-29,AC512_513_519,PTP_TIME,EE	1:46 
A,F,Y15-29,AC512_513_519,PTP_TIME,FI	1:56 
A,F,Y15-29,AC512_513_519,PTP_TIME,NO	2:03 
A,F,Y15-29,AC512_513_519,PTP_TIME,RS	1:55 
A,F,Y15-29,AC512_513_519,TIME_SP,AT	0:35 
A,F,Y15-29,AC512_513_519,TIME_SP,BG	1:00 
A,F,Y15-29,AC512_513_519,TIME_SP,DE	0:56 
A,F,Y15-29,AC512_513_519,TIME_SP,EE	0:28 
A,F,Y15-29,AC512_513_519,TIME_SP,FI	0:28 
A,F,Y15-29,AC512_513_519,TIME_SP,NO	0:31 
A,F,Y15-29,AC512_513_519,TIME_SP,RS	0:45 
A,F,Y15-29,AC514-516,PTP_RT,AT	34.55 
A,F,Y15-29,AC514-516,PTP_RT,BG	23.49 
A,F,Y15-29,AC514-516,PTP_RT,DE	30.25 
A,F,Y15-29,AC514-516,PTP_RT,EE	29.64 
A,F,Y15-29,AC514-516,PTP_RT,FI	34.92 
A,F,Y15-29,AC514-516,PTP_RT,NO	42.43 
A,F,Y15-29,AC514-516,PTP_RT,RS	31.91 
