A,F,H1840-1849,AC3_713_936-980,PTP_RT,NO	30.65 
A,F,H1840-1849,AC3_713_936-980,PTP_RT,RS	29.38 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,AT	27.00 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,BG	16.46 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,DE	25.89 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,EE	25.75 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,FI	29.48 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,NO	34.02 
A,F,H1840-1849,AC4-8_998_X_713_821,PTP_RT,RS	30.81 
A,F,H1840-1849,AC821,PTP_RT,AT	13.66 
A,F,H1840-1849,AC821,PTP_RT,BG	12.53 
A,F,H1840-1849,AC821,PTP_RT,DE	12.52 
A,F,H1840-1849,AC821,PTP_RT,EE	18.04 
A,F,H1840-1849,AC821,PTP_RT,FI	19.80 
A,F,H1840-1849,AC821,PTP_RT,NO	12.14 
A,F,H1840-1849,AC821,PTP_RT,RS	16.52 
A,F,H1840-1849,AC910_920,PTP_RT,AT	1.49 
A,F,H1840-1849,AC910_920,PTP_RT,BG	2.65 
A,F,H1840-1849,AC910_920,PTP_RT,DE	0.69 
A,F,H1840-1849,AC910_920,PTP_RT,EE	1.52 
A,F,H1840-1849,AC910_920,PTP_RT,FI	0.25 
A,F,H1840-1849,AC910_920,PTP_RT,NO	0.50 
A,F,H1840-1849,AC910_920,PTP_RT,RS	0.31 
A,F,H1840-1849,AC995-999,PTP_RT,AT	0.78 
A,F,H1840-1849,AC995-999,PTP_RT,BG	0.06 
A,F,H1840-1849,AC995-999,PTP_RT,DE	0.74 
A,F,H1840-1849,AC995-999,PTP_RT,EE	1.39 
A,F,H1840-1849,AC995-999,PTP_RT,FI	3.10 
A,F,H1840-1849,AC995-999,PTP_RT,NO	1.34 
A,F,H1840-1849,AC995-999,PTP_RT,RS	0.00 
A,F,H1840-1849,TOTAL,PTP_RT,AT	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,BG	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,DE	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,EE	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,FI	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,NO	100.0 
A,F,H1840-1849,TOTAL,PTP_RT,RS	100.0 
A,F,H1850-1859,AC021,PTP_RT,AT	18.51 
A,F,H1850-1859,AC021,PTP_RT,BG	15.81 
A,F,H1850-1859,AC021,PTP_RT,DE	20.78 
A,F,H1850-1859,AC021,PTP_RT,EE	12.14 
A,F,H1850-1859,AC021,PTP_RT,FI	8.60 
A,F,H1850-1859,AC021,PTP_RT,NO	10.11 
A,F,H1850-1859,AC021,PTP_RT,RS	12.02 
A,F,H1850-1859,AC0_X_021,PTP_RT,AT	5.85 
A,F,H1850-1859,AC0_X_021,PTP_RT,BG	4.86 
A,F,H1850-1859,AC0_X_021,PTP_RT,DE	4.15 
A,F,H1850-1859,AC0_X_021,PTP_RT,EE	4.06 
A,F,H1850-1859,AC0_X_021,PTP_RT,FI	5.72 
A,F,H1850-1859,AC0_X_021,PTP_RT,NO	3.41 
A,F,H1850-1859,AC0_X_021,PTP_RT,RS	3.42 
A,F,H1850-1859,AC1_2,PTP_RT,AT	6.44 
A,F,H1850-1859,AC1_2,PTP_RT,BG	5.17 
A,F,H1850-1859,AC1_2,PTP_RT,DE	4.26 
A,F,H1850-1859,AC1_2,PTP_RT,EE	8.08 
A,F,H1850-1859,AC1_2,PTP_RT,FI	6.20 
A,F,H1850-1859,AC1_2,PTP_RT,NO	7.38 
A,F,H1850-1859,AC1_2,PTP_RT,RS	7.41 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,AT	24.45 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,BG	45.03 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,DE	29.97 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,EE	27.75 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,FI	26.22 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,NO	30.09 
A,F,H1850-1859,AC3_713_936-980,PTP_RT,RS	28.85 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,AT	26.85 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,BG	14.86 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,DE	26.07 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,EE	25.53 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,FI	28.84 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,NO	34.02 
A,F,H1850-1859,AC4-8_998_X_713_821,PTP_RT,RS	30.80 
A,F,H1850-1859,AC821,PTP_RT,AT	15.28 
A,F,H1850-1859,AC821,PTP_RT,BG	11.98 
A,F,H1850-1859,AC821,PTP_RT,DE	13.43 
A,F,H1850-1859,AC821,PTP_RT,EE	19.33 
A,F,H1850-1859,AC821,PTP_RT,FI	20.61 
A,F,H1850-1859,AC821,PTP_RT,NO	13.02 
A,F,H1850-1859,AC821,PTP_RT,RS	17.13 
A,F,H1850-1859,AC910_920,PTP_RT,AT	1.37 
A,F,H1850-1859,AC910_920,PTP_RT,BG	2.14 
A,F,H1850-1859,AC910_920,PTP_RT,DE	0.55 
A,F,H1850-1859,AC910_920,PTP_RT,EE	1.32 
A,F,H1850-1859,AC910_920,PTP_RT,FI	0.34 
A,F,H1850-1859,AC910_920,PTP_RT,NO	0.44 
A,F,H1850-1859,AC910_920,PTP_RT,RS	0.34 
A,F,H1850-1859,AC995-999,PTP_RT,AT	0.86 
A,F,H1850-1859,AC995-999,PTP_RT,BG	0.05 
A,F,H1850-1859,AC995-999,PTP_RT,DE	0.76 
A,F,H1850-1859,AC995-999,PTP_RT,EE	1.36 
A,F,H1850-1859,AC995-999,PTP_RT,FI	3.05 
A,F,H1850-1859,AC995-999,PTP_RT,NO	1.35 
A,F,H1850-1859,AC995-999,PTP_RT,RS	0.00 
A,F,H1850-1859,TOTAL,PTP_RT,AT	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,BG	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,DE	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,EE	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,FI	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,NO	100.0 
A,F,H1850-1859,TOTAL,PTP_RT,RS	100.0 
A,F,H1900-1909,AC021,PTP_RT,AT	15.46 
A,F,H1900-1909,AC021,PTP_RT,BG	28.66 
A,F,H1900-1909,AC021,PTP_RT,DE	19.42 
A,F,H1900-1909,AC021,PTP_RT,EE	13.58 
A,F,H1900-1909,AC021,PTP_RT,FI	9.61 
A,F,H1900-1909,AC021,PTP_RT,NO	9.77 
A,F,H1900-1909,AC021,PTP_RT,RS	15.19 
A,F,H1900-1909,AC0_X_021,PTP_RT,AT	7.02 
A,F,H1900-1909,AC0_X_021,PTP_RT,BG	4.12 
A,F,H1900-1909,AC0_X_021,PTP_RT,DE	4.46 
A,F,H1900-1909,AC0_X_021,PTP_RT,EE	3.77 
A,F,H1900-1909,AC0_X_021,PTP_RT,FI	6.32 
A,F,H1900-1909,AC0_X_021,PTP_RT,NO	3.97 
A,F,H1900-1909,AC0_X_021,PTP_RT,RS	4.42 
A,F,H1900-1909,AC1_2,PTP_RT,AT	5.84 
A,F,H1900-1909,AC1_2,PTP_RT,BG	3.12 
A,F,H1900-1909,AC1_2,PTP_RT,DE	3.83 
A,F,H1900-1909,AC1_2,PTP_RT,EE	6.89 
A,F,H1900-1909,AC1_2,PTP_RT,FI	5.63 
A,F,H1900-1909,AC1_2,PTP_RT,NO	6.78 
A,F,H1900-1909,AC1_2,PTP_RT,RS	5.86 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,AT	21.71 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,BG	38.48 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,DE	27.73 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,EE	26.94 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,FI	24.66 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,NO	27.49 
A,F,H1900-1909,AC3_713_936-980,PTP_RT,RS	27.81 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,AT	23.59 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,BG	10.67 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,DE	25.26 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,EE	22.88 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,FI	27.42 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,NO	32.50 
A,F,H1900-1909,AC4-8_998_X_713_821,PTP_RT,RS	19.55 
A,F,H1900-1909,AC821,PTP_RT,AT	24.21 
A,F,H1900-1909,AC821,PTP_RT,BG	12.23 
A,F,H1900-1909,AC821,PTP_RT,DE	17.81 
A,F,H1900-1909,AC821,PTP_RT,EE	22.39 
A,F,H1900-1909,AC821,PTP_RT,FI	22.93 
A,F,H1900-1909,AC821,PTP_RT,NO	17.64 
A,F,H1900-1909,AC821,PTP_RT,RS	26.32 
A,F,H1900-1909,AC910_920,PTP_RT,AT	1.22 
A,F,H1900-1909,AC910_920,PTP_RT,BG	2.45 
A,F,H1900-1909,AC910_920,PTP_RT,DE	0.58 
A,F,H1900-1909,AC910_920,PTP_RT,EE	1.96 
A,F,H1900-1909,AC910_920,PTP_RT,FI	0.38 
A,F,H1900-1909,AC910_920,PTP_RT,NO	0.61 
A,F,H1900-1909,AC910_920,PTP_RT,RS	0.82 
A,F,H1900-1909,AC995-999,PTP_RT,AT	0.57 
A,F,H1900-1909,AC995-999,PTP_RT,BG	0.09 
A,F,H1900-1909,AC995-999,PTP_RT,DE	0.88 
A,F,H1900-1909,AC995-999,PTP_RT,EE	1.13 
A,F,H1900-1909,AC995-999,PTP_RT,FI	2.72 
A,F,H1900-1909,AC995-999,PTP_RT,NO	1.06 
A,F,H1900-1909,AC995-999,PTP_RT,RS	0.00 
A,F,H1900-1909,TOTAL,PTP_RT,AT	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,BG	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,DE	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,EE	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,FI	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,NO	100.0 
A,F,H1900-1909,TOTAL,PTP_RT,RS	100.0 
A,F,H1910-1919,AC021,PTP_RT,AT	15.33 
A,F,H1910-1919,AC021,PTP_RT,BG	31.09 
A,F,H1910-1919,AC021,PTP_RT,DE	19.14 
A,F,H1910-1919,AC021,PTP_RT,EE	12.86 
A,F,H1910-1919,AC021,PTP_RT,FI	9.27 
A,F,H1910-1919,AC021,PTP_RT,NO	10.16 
A,F,H1910-1919,AC021,PTP_RT,RS	16.92 
A,F,H1910-1919,AC0_X_021,PTP_RT,AT	6.90 
A,F,H1910-1919,AC0_X_021,PTP_RT,BG	4.09 
A,F,H1910-1919,AC0_X_021,PTP_RT,DE	4.54 
A,F,H1910-1919,AC0_X_021,PTP_RT,EE	3.93 
A,F,H1910-1919,AC0_X_021,PTP_RT,FI	6.60 
A,F,H1910-1919,AC0_X_021,PTP_RT,NO	4.10 
A,F,H1910-1919,AC0_X_021,PTP_RT,RS	4.18 
A,F,H1910-1919,AC1_2,PTP_RT,AT	5.55 
A,F,H1910-1919,AC1_2,PTP_RT,BG	2.97 
A,F,H1910-1919,AC1_2,PTP_RT,DE	3.72 
A,F,H1910-1919,AC1_2,PTP_RT,EE	6.12 
A,F,H1910-1919,AC1_2,PTP_RT,FI	5.78 
A,F,H1910-1919,AC1_2,PTP_RT,NO	6.58 
A,F,H1910-1919,AC1_2,PTP_RT,RS	5.44 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,AT	20.59 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,BG	35.81 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,DE	25.93 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,EE	27.13 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,FI	23.82 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,NO	26.24 
A,F,H1910-1919,AC3_713_936-980,PTP_RT,RS	26.10 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,AT	23.82 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,BG	11.02 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,DE	25.90 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,EE	23.24 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,FI	27.60 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,NO	32.93 
A,F,H1910-1919,AC4-8_998_X_713_821,PTP_RT,RS	19.71 
A,F,H1910-1919,AC821,PTP_RT,AT	25.60 
A,F,H1910-1919,AC821,PTP_RT,BG	12.63 
A,F,H1910-1919,AC821,PTP_RT,DE	19.31 
A,F,H1910-1919,AC821,PTP_RT,EE	23.21 
A,F,H1910-1919,AC821,PTP_RT,FI	23.37 
A,F,H1910-1919,AC821,PTP_RT,NO	18.24 
A,F,H1910-1919,AC821,PTP_RT,RS	26.93 
A,F,H1910-1919,AC910_920,PTP_RT,AT	1.24 
A,F,H1910-1919,AC910_920,PTP_RT,BG	2.01 
A,F,H1910-1919,AC910_920,PTP_RT,DE	0.51 
A,F,H1910-1919,AC910_920,PTP_RT,EE	1.87 
A,F,H1910-1919,AC910_920,PTP_RT,FI	0.28 
A,F,H1910-1919,AC910_920,PTP_RT,NO	0.59 
A,F,H1910-1919,AC910_920,PTP_RT,RS	0.65 
A,F,H1910-1919,AC995-999,PTP_RT,AT	0.62 
A,F,H1910-1919,AC995-999,PTP_RT,BG	0.12 
A,F,H1910-1919,AC995-999,PTP_RT,DE	0.92 
A,F,H1910-1919,AC995-999,PTP_RT,EE	1.28 
A,F,H1910-1919,AC995-999,PTP_RT,FI	2.89 
A,F,H1910-1919,AC995-999,PTP_RT,NO	1.09 
A,F,H1910-1919,AC995-999,PTP_RT,RS	0.02 
A,F,H1910-1919,TOTAL,PTP_RT,AT	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,BG	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,DE	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,EE	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,FI	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,NO	100.0 
A,F,H1910-1919,TOTAL,PTP_RT,RS	100.0 
A,F,H1920-1929,AC021,PTP_RT,AT	14.75 
A,F,H1920-1929,AC021,PTP_RT,BG	33.02 
A,F,H1920-1929,AC021,PTP_RT,DE	18.03 
A,F,H1920-1929,AC021,PTP_RT,EE	13.27 
A,F,H1920-1929,AC021,PTP_RT,FI	8.74 
A,F,H1920-1929,AC021,PTP_RT,NO	10.66 
A,F,H1920-1929,AC021,PTP_RT,RS	17.46 
A,F,H1920-1929,AC0_X_021,PTP_RT,AT	7.12 
A,F,H1920-1929,AC0_X_021,PTP_RT,BG	3.88 
A,F,H1920-1929,AC0_X_021,PTP_RT,DE	4.58 
A,F,H1920-1929,AC0_X_021,PTP_RT,EE	3.92 
A,F,H1920-1929,AC0_X_021,PTP_RT,FI	6.98 
A,F,H1920-1929,AC0_X_021,PTP_RT,NO	3.95 
A,F,H1920-1929,AC0_X_021,PTP_RT,RS	4.43 
A,F,H1920-1929,AC1_2,PTP_RT,AT	5.41 
A,F,H1920-1929,AC1_2,PTP_RT,BG	2.89 
A,F,H1920-1929,AC1_2,PTP_RT,DE	3.64 
A,F,H1920-1929,AC1_2,PTP_RT,EE	5.95 
A,F,H1920-1929,AC1_2,PTP_RT,FI	5.73 
A,F,H1920-1929,AC1_2,PTP_RT,NO	6.54 
A,F,H1920-1929,AC1_2,PTP_RT,RS	5.45 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,AT	20.13 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,BG	34.26 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,DE	24.79 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,EE	26.37 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,FI	22.67 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,NO	25.28 
A,F,H1920-1929,AC3_713_936-980,PTP_RT,RS	25.79 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,AT	23.63 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,BG	10.72 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,DE	26.77 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,EE	23.75 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,FI	28.30 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,NO	33.00 
A,F,H1920-1929,AC4-8_998_X_713_821,PTP_RT,RS	20.08 
A,F,H1920-1929,AC821,PTP_RT,AT	26.80 
A,F,H1920-1929,AC821,PTP_RT,BG	13.51 
A,F,H1920-1929,AC821,PTP_RT,DE	20.74 
A,F,H1920-1929,AC821,PTP_RT,EE	23.65 
A,F,H1920-1929,AC821,PTP_RT,FI	24.30 
A,F,H1920-1929,AC821,PTP_RT,NO	19.15 
A,F,H1920-1929,AC821,PTP_RT,RS	26.23 
A,F,H1920-1929,AC910_920,PTP_RT,AT	1.17 
A,F,H1920-1929,AC910_920,PTP_RT,BG	1.48 
A,F,H1920-1929,AC910_920,PTP_RT,DE	0.44 
A,F,H1920-1929,AC910_920,PTP_RT,EE	1.72 
A,F,H1920-1929,AC910_920,PTP_RT,FI	0.32 
A,F,H1920-1929,AC910_920,PTP_RT,NO	0.30 
A,F,H1920-1929,AC910_920,PTP_RT,RS	0.54 
A,F,H1920-1929,AC995-999,PTP_RT,AT	0.61 
A,F,H1920-1929,AC995-999,PTP_RT,BG	0.13 
A,F,H1920-1929,AC995-999,PTP_RT,DE	0.97 
A,F,H1920-1929,AC995-999,PTP_RT,EE	1.12 
A,F,H1920-1929,AC995-999,PTP_RT,FI	2.63 
A,F,H1920-1929,AC995-999,PTP_RT,NO	1.04 
A,F,H1920-1929,AC995-999,PTP_RT,RS	0.02 
A,F,H1920-1929,TOTAL,PTP_RT,AT	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,BG	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,DE	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,EE	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,FI	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,NO	100.0 
A,F,H1920-1929,TOTAL,PTP_RT,RS	100.0 
A,F,H1930-1939,AC021,PTP_RT,AT	12.33 
A,F,H1930-1939,AC021,PTP_RT,BG	33.52 
A,F,H1930-1939,AC021,PTP_RT,DE	15.32 
A,F,H1930-1939,AC021,PTP_RT,EE	11.42 
A,F,H1930-1939,AC021,PTP_RT,FI	8.23 
A,F,H1930-1939,AC021,PTP_RT,NO	9.57 
A,F,H1930-1939,AC021,PTP_RT,RS	16.09 
A,F,H1930-1939,AC0_X_021,PTP_RT,AT	7.61 
A,F,H1930-1939,AC0_X_021,PTP_RT,BG	4.14 
A,F,H1930-1939,AC0_X_021,PTP_RT,DE	4.84 
A,F,H1930-1939,AC0_X_021,PTP_RT,EE	4.67 
A,F,H1930-1939,AC0_X_021,PTP_RT,FI	7.72 
A,F,H1930-1939,AC0_X_021,PTP_RT,NO	4.15 
A,F,H1930-1939,AC0_X_021,PTP_RT,RS	4.56 
A,F,H1930-1939,AC1_2,PTP_RT,AT	4.99 
A,F,H1930-1939,AC1_2,PTP_RT,BG	2.67 
A,F,H1930-1939,AC1_2,PTP_RT,DE	3.46 
A,F,H1930-1939,AC1_2,PTP_RT,EE	5.98 
A,F,H1930-1939,AC1_2,PTP_RT,FI	5.40 
A,F,H1930-1939,AC1_2,PTP_RT,NO	6.49 
A,F,H1930-1939,AC1_2,PTP_RT,RS	5.20 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,AT	19.39 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,BG	33.63 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,DE	23.74 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,EE	26.55 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,FI	22.53 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,NO	25.05 
A,F,H1930-1939,AC3_713_936-980,PTP_RT,RS	24.83 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,AT	23.55 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,BG	10.79 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,DE	27.33 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,EE	24.67 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,FI	26.30 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,NO	32.73 
A,F,H1930-1939,AC4-8_998_X_713_821,PTP_RT,RS	20.35 
A,F,H1930-1939,AC821,PTP_RT,AT	30.34 
A,F,H1930-1939,AC821,PTP_RT,BG	13.81 
A,F,H1930-1939,AC821,PTP_RT,DE	23.80 
A,F,H1930-1939,AC821,PTP_RT,EE	23.97 
A,F,H1930-1939,AC821,PTP_RT,FI	26.25 
A,F,H1930-1939,AC821,PTP_RT,NO	20.30 
A,F,H1930-1939,AC821,PTP_RT,RS	28.34 
A,F,H1930-1939,AC910_920,PTP_RT,AT	0.94 
A,F,H1930-1939,AC910_920,PTP_RT,BG	1.11 
A,F,H1930-1939,AC910_920,PTP_RT,DE	0.39 
A,F,H1930-1939,AC910_920,PTP_RT,EE	1.22 
A,F,H1930-1939,AC910_920,PTP_RT,FI	0.19 
A,F,H1930-1939,AC910_920,PTP_RT,NO	0.50 
A,F,H1930-1939,AC910_920,PTP_RT,RS	0.58 
A,F,H1930-1939,AC995-999,PTP_RT,AT	0.55 
A,F,H1930-1939,AC995-999,PTP_RT,BG	0.22 
A,F,H1930-1939,AC995-999,PTP_RT,DE	1.07 
A,F,H1930-1939,AC995-999,PTP_RT,EE	1.27 
A,F,H1930-1939,AC995-999,PTP_RT,FI	2.91 
A,F,H1930-1939,AC995-999,PTP_RT,NO	1.09 
A,F,H1930-1939,AC995-999,PTP_RT,RS	0.04 
A,F,H1930-1939,TOTAL,PTP_RT,AT	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,BG	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,DE	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,EE	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,FI	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,NO	100.0 
A,F,H1930-1939,TOTAL,PTP_RT,RS	100.0 
A,F,H1940-1949,AC021,PTP_RT,AT	11.58 
A,F,H1940-1949,AC021,PTP_RT,BG	32.16 
A,F,H1940-1949,AC021,PTP_RT,DE	14.08 
A,F,H1940-1949,AC021,PTP_RT,EE	10.44 
A,F,H1940-1949,AC021,PTP_RT,FI	8.40 
A,F,H1940-1949,AC021,PTP_RT,NO	9.29 
A,F,H1940-1949,AC021,PTP_RT,RS	16.07 
A,F,H1940-1949,AC0_X_021,PTP_RT,AT	8.37 
A,F,H1940-1949,AC0_X_021,PTP_RT,BG	4.09 
A,F,H1940-1949,AC0_X_021,PTP_RT,DE	5.07 
A,F,H1940-1949,AC0_X_021,PTP_RT,EE	4.95 
A,F,H1940-1949,AC0_X_021,PTP_RT,FI	8.40 
A,F,H1940-1949,AC0_X_021,PTP_RT,NO	3.83 
A,F,H1940-1949,AC0_X_021,PTP_RT,RS	4.59 
A,F,H1940-1949,AC1_2,PTP_RT,AT	4.95 
A,F,H1940-1949,AC1_2,PTP_RT,BG	2.54 
A,F,H1940-1949,AC1_2,PTP_RT,DE	3.34 
A,F,H1940-1949,AC1_2,PTP_RT,EE	6.17 
A,F,H1940-1949,AC1_2,PTP_RT,FI	5.34 
A,F,H1940-1949,AC1_2,PTP_RT,NO	6.58 
A,F,H1940-1949,AC1_2,PTP_RT,RS	5.30 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,AT	18.96 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,BG	34.36 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,DE	22.27 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,EE	26.07 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,FI	21.46 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,NO	24.84 
A,F,H1940-1949,AC3_713_936-980,PTP_RT,RS	24.65 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,AT	22.99 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,BG	10.98 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,DE	27.80 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,EE	24.85 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,FI	25.51 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,NO	32.75 
A,F,H1940-1949,AC4-8_998_X_713_821,PTP_RT,RS	19.81 
A,F,H1940-1949,AC821,PTP_RT,AT	31.55 
A,F,H1940-1949,AC821,PTP_RT,BG	14.71 
A,F,H1940-1949,AC821,PTP_RT,DE	25.97 
A,F,H1940-1949,AC821,PTP_RT,EE	25.10 
A,F,H1940-1949,AC821,PTP_RT,FI	27.15 
A,F,H1940-1949,AC821,PTP_RT,NO	21.08 
A,F,H1940-1949,AC821,PTP_RT,RS	29.10 
A,F,H1940-1949,AC910_920,PTP_RT,AT	0.73 
A,F,H1940-1949,AC910_920,PTP_RT,BG	0.86 
A,F,H1940-1949,AC910_920,PTP_RT,DE	0.36 
A,F,H1940-1949,AC910_920,PTP_RT,EE	0.76 
A,F,H1940-1949,AC910_920,PTP_RT,FI	0.20 
A,F,H1940-1949,AC910_920,PTP_RT,NO	0.41 
A,F,H1940-1949,AC910_920,PTP_RT,RS	0.42 
A,F,H1940-1949,AC995-999,PTP_RT,AT	0.60 
A,F,H1940-1949,AC995-999,PTP_RT,BG	0.27 
A,F,H1940-1949,AC995-999,PTP_RT,DE	1.07 
A,F,H1940-1949,AC995-999,PTP_RT,EE	1.41 
A,F,H1940-1949,AC995-999,PTP_RT,FI	3.17 
A,F,H1940-1949,AC995-999,PTP_RT,NO	1.09 
A,F,H1940-1949,AC995-999,PTP_RT,RS	0.04 
A,F,H1940-1949,TOTAL,PTP_RT,AT	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,BG	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,DE	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,EE	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,FI	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,NO	100.0 
A,F,H1940-1949,TOTAL,PTP_RT,RS	100.0 
A,F,H1950-1959,AC021,PTP_RT,AT	10.81 
A,F,H1950-1959,AC021,PTP_RT,BG	31.51 
A,F,H1950-1959,AC021,PTP_RT,DE	12.88 
A,F,H1950-1959,AC021,PTP_RT,EE	10.92 
A,F,H1950-1959,AC021,PTP_RT,FI	8.97 
A,F,H1950-1959,AC021,PTP_RT,NO	8.65 
A,F,H1950-1959,AC021,PTP_RT,RS	15.54 
A,F,H1950-1959,AC0_X_021,PTP_RT,AT	8.88 
